id	pop	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30
c1313	pop08	-1.99181	-1.60521	0.11638	0.20422	0.42836	-0.98473	1.33326	-0.21687	-1.25596	1.19139	-0.98718	1.18342	1.48383	-0.9969	0.57	-0.65404	-0.35257	-1.3383	0.75797	-1.4702	-0.03937	-1.08555	-1.34685	0.87671	-1.82194	0.22624	-2.58762	-0.59533	1.06465	-0.02071
c3979	pop04	0.75934	6.16403	-0.33055	5.11723	1.38755	0.74264	-1.46572	-1.34882	0.99802	-1.06741	-0.19864	0.51042	0.3402	0.12761	-0.54807	-1.38245	-1.42363	0.2652	0.17758	-0.27216	-0.63448	0.36169	-0.06304	1.30672	-0.98724	0.57069	-2.13867	-1.34998	-0.56649	-0.19249
c2767	pop02	3.67366	4.52314	-1.21629	-1.63267	-0.17733	-0.10058	-0.36283	-0.75161	-1.5236	-0.42683	-0.34617	-1.40462	0.76413	0.23058	-1.11032	-1.34039	-0.59305	0.86714	-0.93495	1.55041	-0.52241	1.16501	0.61606	-0.52541	-1.41517	1.32255	1.27444	-1.41828	-0.16173	0.43129
c3202	pop04	0.72565	5.36135	1.35198	5.52083	-0.07437	0.54586	-0.58891	0.28435	0.6067	-1.15115	1.19932	0.03374	-1.44698	-0.01383	-0.39979	-0.25796	-2.69535	-0.47765	-0.69791	-0.4387	0.10186	-0.67811	0.09437	-0.01986	1.12757	-0.1628	-0.7245	-1.28537	1.2873	2.28797
c3378	pop04	-0.8791	4.35287	-0.81475	5.37168	-0.02321	1.62396	0.16712	-1.09093	-0.75882	0.03399	1.81787	-0.85953	1.59934	-0.98792	0.32269	0.55279	2.76352	0.53015	0.94382	-1.23672	0.00807	1.44846	-0.94099	-0.39015	0.46117	1.01342	-0.33901	-0.43532	-0.47954	-0.79495
c4291	pop05	4.03925	6.00494	0.73252	6.35133	-0.134	0.86498	-1.48427	-2.25725	0.75886	-0.19881	-0.76687	1.42372	-0.41438	0.92199	1.58858	-1.1092	-2.90058	0.01366	0.48705	-0.81721	-0.31039	0.46673	0.23744	1.15455	0.09111	0.29905	0.86859	1.19308	-0.84694	1.93044
c4866	pop06	-0.71837	3.56712	4.13496	-0.60861	-0.94828	1.53594	-0.28108	0.07116	-0.48532	-0.18806	1.8249	-0.98392	1.12527	0.34726	-0.53553	-0.88755	-0.6619	1.8747	-0.307	-0.20524	1.45992	0.78319	-0.00042	-1.37579	1.07529	2.12562	-0.79201	-0.92832	-0.19802	-0.16124
c0745	pop08	-1.42656	-0.755	-1.44155	1.21511	-1.5665	0.0902	-1.33545	-1.0229	-1.22514	0.45118	0.36404	-0.10217	-0.85658	-0.63973	0.16568	-1.10378	0.92663	0.15364	-1.18219	0.36266	-1.27467	0.65109	-0.61731	-1.40213	0.46068	-0.10515	-0.31657	0.40268	-0.53724	-0.13874
c4571	pop05	4.5568	5.79457	-0.13201	6.47542	-1.87538	-2.32322	2.38619	-1.84328	0.94989	2.18899	1.57195	-1.30674	-1.1268	0.20974	1.07812	-0.23235	-0.22694	-1.00626	0.36127	0.66689	-0.22832	-1.32761	0.03034	1.48235	-1.70081	-0.32985	-1.04423	-1.26918	0.5334	-1.0601
c3350	pop04	1.33246	5.47609	1.08589	2.95595	0.21803	0.63521	0.07397	-1.35844	0.89479	2.0318	-0.14253	0.27424	0.56313	0.51056	-0.52927	-0.24639	0.33001	-0.45007	-0.04538	0.28135	0.15168	1.07351	-1.24694	0.17488	-0.30351	-1.04978	2.01233	-1.40277	-0.73736	0.43996
c1377	pop08	2.0343	0.66217	-0.44909	-0.99441	-0.96115	-0.92284	1.40047	0.83952	-0.8207	-1.1023	-0.12606	-0.8899	-0.71357	0.57611	1.01065	-2.16848	-1.81656	-1.32792	-0.44525	-0.85546	-0.28083	-0.14535	0.07234	0.6192	-1.58068	-0.62809	0.72086	-0.53213	-0.44415	0.07424
c0800	pop08	-1.28001	-0.0247	-0.06946	-0.19924	0.01261	0.1846	-0.74973	-0.89371	-0.14673	-0.35781	-0.62591	-0.74441	2.64092	-0.3572	-1.08212	-1.78274	-0.14953	-0.38586	-0.53209	-2.21697	-0.92594	-0.23805	0.54978	0.74649	-1.48834	-0.44191	-0.73912	1.57722	0.71555	-1.87631
c1527	pop08	-0.25077	1.58538	-0.13318	0.79831	-1.8869	0.24559	-0.15284	-0.94075	-0.58899	1.06039	1.76325	0.77731	-0.66579	0.16043	1.18316	-0.1019	-0.18572	-1.18977	0.678	0.90557	-0.05089	-0.74391	-0.71649	2.2084	0.75806	0.33012	-0.06647	2.6971	0.14851	0.93823
c4232	pop05	4.84218	3.58676	-1.03948	4.97616	0.12818	0.10754	-1.11833	-1.17714	-0.67318	1.39999	1.16261	-2.77995	-0.56616	0.21514	-0.23632	0.49414	-0.95414	-0.05202	0.76905	-0.23649	-1.09467	1.09845	-0.04674	0.48156	-0.3838	1.35554	1.08873	-0.58716	-1.08646	-0.53024
c4652	pop05	4.60134	5.87644	-0.09736	5.19752	0.6467	-2.01001	-0.97546	-0.96055	1.65468	-0.64447	-0.08329	-0.08475	0.35527	-0.86691	1.40758	-2.04678	-0.35086	0.27616	-0.26969	0.78461	0.83105	1.03539	0.04721	0.13606	-0.55045	-1.09149	-2.34037	-0.16092	0.83643	-1.3496
c1300	pop08	0.51604	-1.83337	0.61093	1.7365	0.19522	-0.81912	0.53281	0.88599	3.13252	-1.27461	0.39522	-1.46039	0.23018	-0.24215	-0.86494	0.42506	1.23747	2.1095	-0.21585	-0.63011	-0.55484	0.28867	0.22349	-2.2447	0.37464	-1.04916	-0.22064	-0.20521	0.07961	-1.87073
c1488	pop08	-0.06542	0.05862	0.04052	0.59653	0.4972	-1.3688	0.95209	-0.03428	-0.02969	0.10594	-0.40818	0.66259	-0.31244	-1.69838	0.35928	-0.43642	-0.09792	-1.61793	0.42183	1.10626	0.77129	-1.63586	-1.85074	0.10652	-0.72738	1.82122	-0.05926	-1.57099	-0.06915	-1.28597
c2166	pop08	0.19218	-0.47839	0.55206	0.20213	1.44741	-1.10203	0.51174	-1.12483	1.66678	0.06422	-0.53751	0.72863	0.46436	-0.52738	0.25827	-1.45632	1.27249	-1.82056	1.25177	1.78713	0.68837	0.43486	-0.12293	-1.5122	0.43415	-0.01684	0.91424	1.71082	-0.03575	0.90517
c0680	pop08	-2.16535	-0.05083	-1.56302	2.01479	-1.60369	-0.12426	-0.9331	-0.06573	-0.45991	0.30709	-0.454	0.40994	-1.06794	0.34254	-0.53569	-0.75667	0.07853	1.21661	-1.03125	0.5097	2.04202	-2.11167	-0.66278	0.53421	2.08031	0.07429	-1.22858	1.25725	-1.12345	-0.51026
c3435	pop04	0.17371	4.90027	0.06844	4.81788	0.08374	-0.48234	0.63041	0.45206	-0.02387	-1.59074	-0.62916	2.57179	-0.15031	0.32807	-0.35571	-1.02009	1.21403	0.74275	-0.14979	-0.39127	0.29706	0.7606	-0.42754	-1.27666	-2.31508	0.43021	-0.93902	-0.46752	1.07322	0.71367
c4863	pop06	-0.29063	3.99197	6.21489	-1.94748	-0.79399	1.02664	2.80807	-0.00792	-0.8976	-0.02501	0.60032	0.3068	0.23689	0.55389	0.29389	-1.8285	0.36603	0.36177	-0.03015	-0.88955	-0.57853	0.43084	0.73391	-0.2674	1.09583	-0.01078	-1.74914	0.40792	-0.49465	-0.5247
c3081	pop03	4.7857	0.4341	3.73024	0.24474	-0.43823	-0.11858	-0.0146	-0.71921	-0.72622	1.28983	0.02981	-0.30453	-0.61699	0.45879	1.3922	-0.51608	0.69486	-0.00146	2.04984	-0.60729	-0.21738	-0.02316	0.59869	-1.08864	0.58993	-2.32128	1.43619	1.13628	0.07699	2.36716
c2817	pop02	5.9792	4.83038	-1.24868	-0.63789	-1.04501	1.39769	0.76108	-0.42005	0.57859	-1.27111	-0.33647	1.9096	0.39762	1.09751	-0.5022	1.70757	-0.49047	-1.27804	1.5511	0.04488	-0.03182	-0.44938	1.6155	-1.70763	1.17216	0.6564	0.70392	1.1509	-0.93924	0.67959
c3207	pop04	-0.0373	4.17361	-0.15437	5.43942	0.16713	-1.86323	0.28035	1.27897	-0.32742	-0.58446	-0.74419	-1.0485	2.24253	-0.26508	0.25637	-0.40682	-0.17846	-0.30867	0.89214	1.02632	-0.02008	0.728	-0.79557	0.94152	-0.24201	0.5809	-0.71677	-0.09166	1.67759	-2.66064
c2076	pop08	0.2969	0.49399	-0.99085	0.51639	-0.18528	-0.03934	0.46836	-1.10395	-0.12755	0.16446	0.27158	0.69014	1.5782	0.83221	-1.13298	-1.94471	1.30916	0.24334	-0.2257	0.61147	-2.06043	0.51588	-0.65311	-1.09407	-0.59387	0.81181	0.01636	-0.14908	0.10325	0.89732
c0289	pop08	-1.55286	2.58008	0.84911	-0.71717	-0.03894	-1.29319	-0.24563	0.04805	1.23544	1.82254	-0.56032	-0.15509	-0.85331	0.35033	0.34611	-1.50677	0.75103	-0.84892	0.00442	-1.15896	0.41837	-0.83765	0.63589	-0.9301	0.09356	0.08842	1.83661	1.7064	-1.03869	-1.48343
c0795	pop08	0.01945	0.02711	0.68376	-0.10025	0.93061	-1.44908	0.32882	-0.7094	-0.20569	-0.20594	-0.46831	-0.15985	-0.06423	0.52867	0.45531	-0.13192	-0.59967	-0.7362	0.96158	0.60452	-0.22272	0.66093	0.67109	0.14999	0.72632	2.52701	0.91258	-1.28399	-1.44902	-1.06449
c0657	pop08	0.97002	1.49091	0.04331	-0.13471	0.12623	-0.44801	-0.15596	-0.29845	-1.26524	0.05624	-0.62916	0.66954	-0.89423	-1.09038	-0.32478	1.21059	1.57577	0.40394	-0.27372	0.23114	0.50328	-0.15943	-2.46083	0.35714	0.4333	-0.33988	0.19042	-2.00616	1.65446	-1.37991
c2502	pop08	0.53921	-1.04932	-2.03852	-0.77329	0.13519	0.52619	-3.16416	0.23666	1.11144	1.27659	-0.2754	0.04433	0.52373	0.24656	-0.05558	0.04036	-0.3137	-0.61332	0.76351	0.12026	0.60025	1.6705	0.28452	-1.19597	-0.04909	0.7946	0.44876	-0.59541	-0.23035	-1.91199
c0673	pop08	-0.88479	1.2667	2.8755	-1.6334	-1.26291	0.6174	1.3059	0.15058	0.59006	0.04649	0.04454	0.64007	1.56429	-1.00511	0.80736	0.34267	-0.86629	-1.44394	0.3336	-2.91387	-0.97855	-0.03277	0.94962	-0.64748	-1.37706	-1.4213	0.12826	0.06032	0.67128	0.55507
c1179	pop08	-1.16237	-0.18847	0.04714	0.87421	0.74593	0.21185	-0.38683	1.57511	-0.01361	-0.24622	-0.14272	-0.53076	-0.1319	-0.85006	-0.87752	-1.14741	-1.49039	0.84651	-1.08891	-0.34518	1.78097	1.72958	1.00598	-0.25385	1.48314	0.71428	0.12733	-0.4231	0.82474	0.88739
c4332	pop05	5.5295	5.4976	-1.74467	3.84166	-0.035	-0.25836	-0.43939	-0.773	-0.70154	1.21165	1.84297	0.79045	0.52427	1.15554	-0.66485	0.88576	-0.04804	-0.46191	0.78712	-1.08717	-1.70884	-0.52998	-0.76113	-0.59201	0.40717	0.43048	-1.03021	-0.80292	-0.39951	-0.17227
c1080	pop08	-1.01637	-1.6114	1.62517	-0.98581	0.81662	-0.08802	1.53217	0.95539	-1.70125	0.28002	-0.88837	-0.49323	0.14032	-0.19106	0.94984	-0.91973	-0.63146	1.03947	0.22832	0.22385	0.45629	2.02519	-1.21716	1.02529	0.14037	1.01138	-0.02651	0.31123	0.11915	-1.47419
c2337	pop08	-0.09125	-1.42272	-1.21291	-0.10881	2.7322	-1.1459	-0.23901	1.0321	0.38979	-0.32041	-0.03637	-0.73866	-2.0495	-1.83425	0.02353	-1.7144	-0.88404	0.48013	0.49875	-0.90622	-1.30833	-2.16109	0.80763	0.29156	0.49096	-0.33844	0.19908	-0.65688	0.35203	-0.20563
c3134	pop03	4.33524	-0.46685	5.96717	-0.34714	0.52513	0.23488	-0.80228	-0.54993	-0.79716	0.64633	0.69225	-1.74049	0.46109	-0.25802	0.28814	0.00441	-1.55762	-1.47865	0.14181	0.99419	0.29202	-0.39275	0.1637	1.12631	1.50917	-0.40511	1.27097	-0.12709	0.08933	0.56152
c4217	pop05	5.50322	5.85579	-0.71357	2.69185	0.55592	-0.34443	-0.59204	-0.29147	0.00347	0.79515	-0.80582	2.36037	0.38223	-0.68202	0.23989	-0.96152	0.94335	-1.38694	0.22019	1.34979	0.09922	0.13474	1.44876	0.16825	-1.13395	-0.88183	-0.07284	-0.44402	0.25694	-0.33141
c1362	pop08	0.38242	-0.23573	1.03975	-0.4548	0.61981	-1.60997	-0.15188	0.69352	-0.56723	-0.29499	-0.76364	-1.57505	-0.85635	2.1994	-1.04387	-1.19979	0.09993	0.7479	2.1118	-0.09112	1.51414	-0.74548	-1.19388	-0.8667	-0.51903	-0.7664	1.24558	-0.82525	1.68503	-0.53275
c3810	pop04	-1.30057	4.31291	-1.2529	6.35049	-0.42049	1.40798	0.34723	0.94931	0.44526	-0.9833	0.95433	0.51583	1.21244	-1.92261	-1.15401	-1.80702	0.61646	1.97912	0.44462	0.66587	1.31473	0.44374	1.57385	-0.45562	1.88769	1.71198	-0.0311	0.46942	0.57149	-0.68505
c1236	pop08	-0.74534	-0.46391	-0.51955	1.93255	0.01617	0.36097	-1.37719	-0.60254	-1.44325	-0.61514	1.7288	0.21854	1.18244	0.59883	1.76418	1.39156	-0.59847	-0.28242	0.0969	0.9576	-0.22278	-0.57991	1.22147	1.1806	1.94609	-0.99754	-1.00963	1.4007	-0.56899	0.62811
c2617	pop02	4.94208	7.21884	-2.26925	0.64123	1.18387	-0.2449	-1.33952	-0.81568	0.07075	1.98404	2.42821	0.90885	-0.2852	-0.39429	-0.91902	1.53705	-0.16955	0.35925	1.62577	-2.31711	0.74206	0.20164	-0.39327	0.06183	-0.52168	-0.71171	-1.12023	0.44231	0.61812	0.25474
c3671	pop04	-0.56258	5.14731	0.41171	3.95206	1.48913	0.08425	0.74751	-1.24228	0.22506	-0.44951	-0.59852	-1.7492	1.60272	-1.42098	-1.64188	1.38134	-1.65913	-0.84323	1.09513	1.06553	-0.49572	-0.56089	0.64232	-0.8074	0.59013	-0.40087	-0.54731	0.48384	0.58704	-0.87548
c2992	pop03	5.2121	-0.06429	6.40067	-0.34581	-0.6585	-1.24601	1.29421	-2.19496	-0.22978	-0.65057	0.02162	-0.04677	0.07334	0.8817	1.38982	-0.13897	0.28108	-0.15086	-1.99899	-0.77504	-0.63121	-0.8964	-0.42064	0.00648	-2.25951	-2.06865	0.19594	-0.3496	-1.56184	1.33171
c1862	pop08	-1.16553	-0.70048	0.86441	0.10278	-0.72225	0.06783	-1.10381	0.0787	-1.31909	0.9239	-0.73576	-0.98054	-0.22573	0.37856	0.01765	-1.434	0.69628	-0.90847	-0.53404	0.09157	0.86186	1.25751	-0.14322	0.5186	2.04617	1.00835	1.24818	0.16664	2.08816	0.49655
c1676	pop08	-0.38007	1.04313	-2.36209	-0.74266	-0.12146	-0.09103	1.42585	0.07411	-0.74589	1.10922	0.09615	0.35479	-2.54289	-0.38745	-0.86214	-0.40794	-1.29127	1.07664	-0.59821	-0.10308	0.28349	0.02204	2.56685	-0.61485	-0.37493	-0.22209	1.85311	-3.61281	-0.21724	0.05663
c2828	pop02	4.84021	2.67772	1.32218	0.07449	1.07618	-0.09964	-1.92302	0.13433	-0.49155	-0.73649	0.20382	0.52488	-1.31582	-0.22322	-1.80583	1.41656	0.71102	-1.13497	-0.08639	1.18618	0.14424	-0.79248	0.09623	-0.2604	0.82095	2.18062	-0.49772	1.12449	-0.27253	1.15435
c2025	pop08	-1.088	-0.06332	0.20014	0.46531	0.99008	-0.62934	0.65683	-0.38848	-2.68657	0.97291	-1.71078	-0.15857	1.85659	-0.62627	-0.57269	-1.65564	-0.84524	0.73687	0.24553	1.28037	0.92871	-1.01394	-0.06756	1.04646	-1.32419	1.35862	0.64877	0.37904	-0.80926	0.73355
c4370	pop05	6.051	4.96916	0.49663	4.47721	0.93445	-2.17612	0.40942	-1.59073	1.31574	0.07606	-0.57882	0.60215	1.29284	0.87476	-0.23154	1.36536	1.01229	-1.73769	0.60307	2.0409	2.3626	-0.13944	0.08066	-2.45768	0.71238	2.25477	-0.63788	0.18855	-0.51098	-0.46045
c3832	pop04	0.70161	3.51471	-0.30341	5.52188	0.60744	1.23185	-0.15555	-0.14875	-0.23714	1.11801	0.6278	-2.11454	0.04569	-0.25235	-0.58387	-0.16559	0.65204	-0.43277	-1.1697	-0.39548	-1.54547	-0.18762	-1.41847	-0.65456	-1.60255	2.42229	-0.04832	1.21875	-1.83755	-0.65831
c4446	pop05	4.98332	5.48853	-0.81206	5.78189	-1.87219	0.03861	0.13786	2.07556	0.61068	-0.55733	-0.32791	-0.515	0.58528	0.31407	-1.45904	-1.42708	-1.24386	-0.34262	0.49676	-0.45501	-2.13948	0.23668	-0.70247	-0.32908	1.08208	0.60696	1.07307	-0.28584	-0.57009	0.7146
c3211	pop04	-0.54895	6.77376	-1.00052	5.38476	-0.10753	1.30678	-2.16252	2.32875	0.19957	-0.49523	-1.39255	0.31768	1.53834	-0.95085	0.54631	1.13257	0.22556	-0.5214	-0.56567	-0.80688	-0.58417	0.58142	-0.95038	-0.32589	0.37424	0.53393	-0.86665	0.44475	0.49968	1.42955
c4520	pop05	4.28335	6.55871	0.26511	4.83451	0.74252	1.0949	-1.94891	0.14199	-1.13158	0.7251	-0.07866	-1.75696	-0.24438	1.82669	0.951	-0.79307	0.83048	-0.13831	1.43104	0.62045	-1.96664	0.70505	-0.41503	0.65765	0.01136	-1.22351	0.73305	-1.21727	0.6284	-0.78324
c1548	pop08	-0.75818	0.72548	-0.2415	-0.64031	0.25685	0.33074	1.09865	0.71989	1.72012	1.06091	0.39515	-1.86104	-1.37378	1.99905	0.00876	0.4933	-0.32224	0.97982	-0.15382	0.69903	1.99096	-0.72556	-0.22598	-0.1923	-0.36451	-0.75936	-0.70561	1.2212	-0.27422	-0.84071
c0005	pop08	0.42912	-0.55113	1.45727	0.51379	-1.21969	0.41402	-0.14892	-1.79955	1.37813	0.95246	0.69458	-0.5751	1.0166	0.84411	0.36157	0.89248	-1.15664	0.97318	-0.82115	-0.26466	-0.09933	1.00917	-1.52135	1.12916	0.87541	-1.00373	1.42389	2.01415	0.56338	0.42435
c2945	pop03	5.56456	-0.69234	5.48475	0.24666	0.50871	3.57096	-1.1747	1.30438	-0.39607	0.07266	-0.88743	0.95582	-1.4495	1.56756	0.14133	-0.13384	1.24957	0.73521	0.66875	-0.21769	-1.7041	0.94306	-0.77051	-2.51071	0.49409	0.20586	1.75606	0.73819	0.37526	-0.9138
c3654	pop04	0.30156	5.75641	0.39311	5.82831	-1.69606	1.67859	-1.58253	1.0171	1.72785	-0.14318	0.36975	0.51797	-0.86051	-0.32244	-0.81786	0.48582	1.09669	0.95251	1.28061	0.56471	-0.0354	1.49169	0.48982	-0.69423	0.56054	-0.30576	-2.27486	1.29804	-0.11323	-0.10814
c1898	pop08	2.40241	0.71883	0.19043	2.85092	-2.8939	-1.1314	-0.70126	0.7118	1.15604	-0.11009	-0.36781	0.281	0.76225	0.29502	-1.23171	-0.48194	-1.49442	-0.50826	-1.12699	-0.17286	0.25226	1.13149	0.0669	-0.19697	1.36618	-1.58711	-1.8901	-1.39083	0.69245	-1.53798
c1973	pop08	2.18031	-2.07276	-1.59087	-0.28395	-1.55825	0.64035	-0.65524	-0.47773	-0.2076	1.78691	-0.4878	-0.72339	1.97487	-0.61544	-1.06965	-0.61755	1.2131	-1.10457	0.54418	-0.12521	-0.89086	0.34732	1.02367	1.59207	0.44313	-0.98307	-0.14689	-0.23874	0.41847	1.58655
c4206	pop05	5.72685	3.88713	0.98252	3.60145	-0.39662	0.49894	0.08227	-0.61209	2.14491	-0.10217	0.40677	0.92923	-2.13379	-0.09329	1.21258	0.06601	-0.39927	-0.11816	-1.76888	-1.01917	0.14736	-0.90984	0.73805	0.3815	-0.31405	0.0794	1.61938	-0.10315	0.02639	1.19765
c0362	pop08	1.91306	0.26505	0.87968	2.26628	0.78646	-0.22499	-1.92582	1.76375	-2.03427	0.13994	0.45913	-0.84865	0.27753	-0.20518	0.21285	1.29405	0.24136	1.53398	0.55203	0.12291	0.74663	-0.75929	0.01132	0.22615	1.15924	-0.02777	1.67783	-0.38406	-1.56058	1.65535
c4349	pop05	4.58407	7.49556	-1.12981	4.94598	0.6497	-0.85727	-0.12131	0.063	0.02415	-2.08693	0.03484	-1.84437	1.04743	-1.16974	-0.17666	0.45708	0.46761	1.6049	0.18448	0.20698	1.26531	0.35184	0.04745	1.66751	1.07132	-0.52699	0.12011	0.70891	1.69943	-2.08697
c0464	pop08	0.69798	-1.01617	1.20704	0.2287	-3.10401	-0.04108	1.18133	-2.16395	-0.18502	0.33489	-0.88639	0.1099	-0.35183	0.27783	0.31486	-2.06328	1.35087	-0.28151	0.07476	0.06398	1.32197	1.40197	-0.57132	1.28109	-1.30599	0.5339	-0.83758	-0.03069	0.58962	0.42201
c3721	pop04	-0.14811	4.69604	-0.541	5.93794	0.10335	-0.54521	0.65908	-2.26411	-0.70433	-1.51568	1.36462	0.83032	-0.27664	0.59676	-0.63165	0.40776	0.7216	1.05739	1.55663	1.59251	0.95311	0.08594	-0.15389	-0.03168	-2.06484	-1.69112	1.57217	0.98488	0.02715	0.97247
c2943	pop03	6.29738	-0.00562	4.46629	-0.12079	-0.33678	1.43065	0.7495	-1.03604	0.59444	0.28129	-1.15298	-0.03612	-0.06447	-0.4618	0.87007	0.28986	0.91891	1.50621	-0.51789	0.11076	0.45825	0.76681	0.5322	0.45727	-1.2229	-0.31876	-0.1795	1.14798	-0.48519	0.40407
c1354	pop08	0.33301	-0.05848	0.05877	-0.67604	0.72472	0.48137	-0.43273	2.2336	-0.71463	0.8028	0.89387	0.65118	0.94883	0.01143	0.5062	0.02113	-1.92876	-1.26772	-1.03145	1.66789	0.37809	-0.06668	-1.14711	-0.8006	-1.17945	0.74565	0.30647	-0.20233	-0.84461	-0.52547
c0906	pop08	0.9013	-1.35419	-0.07094	0.17268	0.55331	1.60043	-1.088	-1.17224	1.43707	1.90807	-0.0413	-0.26562	0.06423	-0.43463	0.01662	0.42485	0.65227	0.21029	-0.26385	1.6985	1.16705	-0.08952	-0.37649	-0.5533	0.14088	-2.1273	1.94753	0.1317	-1.06577	-0.68436
c1187	pop08	-0.20266	0.02087	1.07124	1.95565	-0.90745	1.43895	0.19418	-0.82881	-0.63461	-1.04274	0.19196	1.49169	-1.01218	1.16532	-0.1763	0.69539	-0.49379	0.90256	1.16123	-1.38642	0.34042	-0.52128	-0.43462	-1.34142	0.26254	-0.15825	0.20873	1.14712	-1.1852	0.2505
c0115	pop08	0.02236	-1.13315	-1.65455	-1.72484	0.21452	1.06404	0.3013	1.59076	-0.08395	0.19375	0.83378	-1.65595	-0.37568	-1.30758	0.66093	1.2775	-1.18702	1.37657	-1.38417	0.43735	0.11138	-1.52466	0.4049	-0.51374	-0.5496	-0.65922	0.43413	-0.17318	-1.72801	0.64892
c4824	pop06	0.02577	6.48774	5.53057	-0.29786	0.22384	0.14055	0.9628	1.44161	0.36619	2.19623	0.47994	-0.42763	0.86808	-0.25502	2.20796	0.6223	0.46344	0.71111	-0.90577	-0.21406	2.9476	0.4308	0.88042	0.75472	-0.10178	0.42441	-0.72405	-1.47014	0.34798	0.9563
c2244	pop08	-0.91382	2.18674	1.54321	0.02299	0.53878	0.1782	-0.35661	-0.70867	1.41996	0.06629	-1.54592	-2.42301	-0.1102	0.13592	-0.00324	-0.43846	0.20097	0.27192	0.26413	0.47381	0.16461	0.9204	1.41215	0.59514	0.00829	0.23438	1.58793	-1.22316	-0.08021	1.16092
c0475	pop08	-0.04021	1.04246	1.41402	-1.72269	0.46969	0.96816	0.30902	1.08916	-0.20746	-1.62887	-0.49924	1.21713	0.62401	0.88861	1.49648	-0.2477	1.57725	0.13009	1.18161	1.72071	0.38341	0.35162	0.27684	1.28286	0.00715	0.07391	-0.18468	0.57128	-0.25388	0.8156
c2874	pop02	6.73069	4.03606	0.7549	0.67476	0.3567	1.80594	1.5904	1.00484	-2.03888	0.66828	-0.88776	-0.342	-0.67431	0.03154	1.02701	1.50627	1.01851	0.058	0.47198	-0.80577	0.18008	0.7757	-0.9591	0.31256	-1.69343	-1.86426	0.2089	0.02963	-0.73184	-1.74388
c2954	pop03	5.38405	0.00498	5.94004	0.85068	0.78702	1.5142	0.48193	0.17065	-0.07125	-1.71667	0.50411	-0.05006	-0.43734	0.60228	0.70992	-1.11603	-0.49001	-1.26703	1.42456	-2.51303	-0.11229	-0.13411	-1.41389	0.91935	0.53657	0.82332	-1.31347	-0.46461	-0.93297	1.86341
c4533	pop05	5.34768	4.45569	0.29543	5.01341	-0.39909	-0.11438	0.81404	-1.03854	0.40267	-0.4682	0.28239	0.30898	-0.41178	-1.18762	0.8146	-0.36827	-1.04746	0.3593	1.37728	-0.37272	1.35582	-0.66987	-0.91759	0.14672	0.07846	0.8439	1.99364	-0.35634	0.07232	0.89444
c3188	pop03	6.91595	1.3987	4.11934	-0.72965	0.15052	-0.29375	1.56477	0.80968	-0.39993	-0.03608	-0.7296	-0.1625	0.81915	0.21426	0.55591	1.67616	-0.37846	-0.08731	0.05388	2.95231	-0.67178	1.27923	1.11031	0.61374	-0.31138	-0.7092	-0.21495	0.08954	0.51678	-0.98496
c3098	pop03	5.26557	-0.74231	5.15497	-0.39139	1.7599	-0.40329	-3.6215	0.56913	1.29779	-0.52452	-0.11365	0.19936	0.00465	-0.74518	1.56661	-1.59341	-2.25752	-0.18439	-0.22996	-1.58566	-0.67344	-0.37504	0.70796	-0.19827	-1.19948	1.00579	0.9206	-0.48221	2.54444	-0.29374
c2280	pop08	-0.45034	-0.46222	2.3204	0.81333	-1.21558	0.75863	0.56788	0.85387	0.90406	-0.45714	0.99502	-0.36126	-0.12197	0.42022	-0.94929	2.29348	-0.62782	-0.88671	-0.29892	1.18652	0.76662	0.93112	0.72001	-0.45972	-1.15473	-0.15046	0.28237	0.04622	0.14646	-1.47729
c3682	pop04	-0.94813	3.39292	-0.4304	6.13682	0.86146	0.74353	2.07993	-0.23126	-0.78114	-1.69544	-1.01079	1.0239	-0.17975	-1.27747	2.09076	-0.98253	0.24891	-0.86851	-2.04863	-0.47231	-0.84699	0.17195	-0.64521	0.56884	-0.08021	-1.31982	0.58189	1.73533	-0.58025	0.95415
c4265	pop05	3.94465	5.49453	-0.94888	5.51711	-1.01313	0.14277	-1.98627	0.32656	-0.68872	-0.66485	-1.01916	0.35227	-1.24385	-0.45827	0.56828	-0.19307	-1.45159	0.53331	-0.42765	-1.10175	1.45754	-0.328	0.14571	-1.43441	0.12851	0.58055	-0.01624	-0.36268	-1.01402	0.36713
c3127	pop03	5.19097	0.81731	5.46951	0.82263	-0.16469	-0.58335	-1.2035	-0.16642	0.45767	0.2875	1.22006	0.83359	1.3023	-1.69498	0.36787	-0.18328	-0.28567	0.97062	-0.26198	1.29294	0.5383	-1.13901	-0.28406	0.19476	-0.03886	0.85371	0.26523	0.34676	-0.05032	1.271
c2407	pop08	-0.66714	-0.69329	-1.13985	0.21472	2.11317	1.02833	-1.65247	1.95096	-0.84039	0.92332	1.16817	-0.59382	-1.5053	-0.70824	-1.39825	-0.12817	-0.3687	1.00465	-1.37391	-1.57794	-0.2552	-0.44709	-1.55959	1.26447	0.9522	-0.7663	0.74647	1.52726	-0.97332	-0.85205
